ray1,ray2,ray3,ray4,ray5,kartx,karty,kartz,time,action
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105011,2.0416,,ACCELERATE
-1,6.520882,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105011,2.049865,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.054884,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.059558,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.065053,,ACCELERATE
-1,6.520878,6.489883,4.611052,4.58895,15.98896,0.2757433,3.105011,2.070676,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.075678,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.085109,,NONE
-1,6.520882,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.091836,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.096447,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.101899,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.107024,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.115231,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.120843,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.125975,,NONE
-1,6.520878,6.489883,4.611052,4.58895,15.98896,0.2757432,3.105011,2.131104,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.13621,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.145078,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.155509,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.160195,,NONE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105012,2.165739,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.170307,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.174593,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.182355,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.187729,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.192183,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.196725,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.201606,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.206473,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.213015,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.219216,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.223762,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.228583,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.234119,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.238687,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.245076,,NONE
-1,6.520881,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105011,2.251958,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.256588,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.261317,,NONE
-1,6.520878,6.489883,4.611052,4.58895,15.98896,0.2757431,3.105011,2.267575,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.272054,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.277227,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.284936,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.290362,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.295094,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105011,2.301045,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105011,2.305911,,NONE
-1,6.520881,6.489886,4.611051,4.588951,15.98896,0.2757435,3.105011,2.312518,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.318637,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.32332,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.328207,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.334216,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.338533,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.344888,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.352093,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.357055,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.361481,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.367275,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.37183,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.376639,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.384633,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.390842,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.395252,,NONE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.40232,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.412831,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.42058,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.425601,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.430136,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.435348,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.440762,,ACCELERATE
-1,6.520882,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.449958,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105011,2.454727,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105011,2.459406,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757438,3.105011,2.465431,,ACCELERATE
-1,6.520882,6.489885,4.611051,4.588951,15.98896,0.2757437,3.105011,2.470288,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757436,3.105011,2.474672,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.483176,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.488738,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.493658,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.499341,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.503916,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.509177,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.51763,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.523229,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.528164,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.533148,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.537533,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.542164,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.550393,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.555039,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.559828,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.564821,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.570031,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.575319,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.583527,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.588982,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.593368,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.598342,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.602933,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.608019,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.617218,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105012,2.621871,,ACCELERATE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757431,3.105011,2.627488,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.632313,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.636975,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.641986,,ACCELERATE
-1,6.520878,6.489883,4.611052,4.58895,15.98896,0.275743,3.105011,2.651294,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,2.656008,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.660471,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.666232,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.670612,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.675176,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.683851,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.68993,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.695027,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.700874,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.70704,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.714961,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105012,2.720684,,ACCELERATE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105011,2.726175,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.731966,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.737091,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.742482,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.750775,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.755793,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.76088,,ACCELERATE
-1,6.520875,6.489886,4.61105,4.588952,15.98896,0.2757431,3.105011,2.766774,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.771577,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.779215,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.785877,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.791737,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.797078,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757435,3.105011,2.802159,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.80798,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.816546,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.82253,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.828127,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.834223,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.840554,,ACCELERATE
-1,6.520878,6.489883,4.611052,4.58895,15.98896,0.2757432,3.105011,2.84883,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.854563,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.859266,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.864308,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.870004,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.874421,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757434,3.105011,2.882623,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.890074,,ACCELERATE
-1,6.520881,6.489885,4.611051,4.588951,15.98896,0.2757433,3.105011,2.8951,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105012,2.900549,,ACCELERATE
-1,6.520879,6.489884,4.611051,4.588951,15.98896,0.2757432,3.105011,2.906909,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757432,3.105011,2.913981,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.920849,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.92675,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.932118,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.93694,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.942876,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.952312,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.957613,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,2.962478,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,2.968176,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,2.972893,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,2.979464,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,2.986441,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,2.992131,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,2.997325,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275743,3.105011,3.003002,,ACCELERATE
-1,6.520878,6.489883,4.611052,4.58895,15.98896,0.2757431,3.105011,3.008484,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,3.017553,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,3.023388,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,3.03065,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.2757431,3.105011,3.036922,,ACCELERATE
-1,6.52088,6.489885,4.611051,4.588951,15.98896,0.275742,3.106598,3.042268,,ACCELERATE
-1,6.520882,6.489885,4.61105,4.588952,15.98896,0.2757356,3.11618,3.055971,,ACCELERATE
-1,6.520886,6.48988,4.61105,4.588952,15.98896,0.2757328,3.1214,3.062419,,ACCELERATE
-1,6.520889,6.489876,4.611049,4.588953,15.98896,0.275728,3.132601,3.073694,,ACCELERATE
-1,6.520905,6.489861,4.61105,4.588952,15.98896,0.2757235,3.146326,3.085793,,ACCELERATE
-1,6.52091,6.489855,4.61105,4.588952,15.98896,0.2757215,3.153527,3.091385,,ACCELERATE
-1,6.520912,6.489849,4.61105,4.588952,15.98896,0.2757198,3.160243,3.0966,,ACCELERATE
-1,6.520916,6.489848,4.611049,4.588953,15.98896,0.2757181,3.167821,3.102026,,ACCELERATE
-1,6.520925,6.489844,4.611049,4.588953,15.98896,0.2757167,3.176551,3.107553,,ACCELERATE
-1,6.520922,6.489841,4.611048,4.588953,15.98896,0.2757146,3.189532,3.115771,,ACCELERATE
-1,6.520927,6.489835,4.611047,4.588954,15.98896,0.2757134,3.199782,3.12191,,ACCELERATE
-1,6.520933,6.489829,4.611048,4.588953,15.98896,0.2757123,3.210073,3.127417,,ACCELERATE
-1,6.520938,6.48983,4.611046,4.588955,15.98896,0.2757112,3.220776,3.133144,,ACCELERATE
-1,6.520941,6.489825,4.611046,4.588955,15.98897,0.2757102,3.230199,3.138186,,ACCELERATE
-1,6.520945,6.489822,4.611045,4.588956,15.98897,0.275709,3.245106,3.145344,,ACCELERATE
-1,6.520946,6.489819,4.611045,4.588956,15.98897,0.2757078,3.261871,3.153123,,ACCELERATE
-1,6.520951,6.489814,4.611044,4.588957,15.98897,0.275707,3.274393,3.158933,,ACCELERATE
-1,6.520956,6.48981,4.611043,4.588958,15.98897,0.2757066,3.287296,3.164348,,ACCELERATE
-1,6.520959,6.489807,4.611042,4.588959,15.98897,0.2757058,3.301706,3.170257,,ACCELERATE
-1,6.520962,6.489801,4.611042,4.588959,15.98897,0.2757051,3.314425,3.175472,,ACCELERATE
-1,6.52097,6.489799,4.611042,4.588959,15.98897,0.2757038,3.337917,3.184578,,ACCELERATE
-1,6.520971,6.489795,4.61104,4.588961,15.98897,0.2757032,3.353902,3.190456,,ACCELERATE
-1,6.520979,6.48979,4.61104,4.588961,15.98897,0.2757027,3.367576,3.195485,,ACCELERATE
-1,6.520982,6.489784,4.61104,4.588961,15.98897,0.2757022,3.382813,3.200987,,ACCELERATE
-1,6.520978,6.489783,4.611039,4.588962,15.98897,0.2757018,3.399399,3.206522,,ACCELERATE
-1,6.520986,6.489783,4.611039,4.588962,15.98897,0.2757013,3.420249,3.213479,,ACCELERATE
-1,6.520989,6.489777,4.611039,4.588962,15.98897,0.2757006,3.444584,3.221465,,ACCELERATE
-1,6.520994,6.489772,4.611038,4.588963,15.98897,0.2757002,3.465997,3.228012,,ACCELERATE
-1,6.520999,6.489767,4.611037,4.588964,15.98897,0.2756997,3.487252,3.234509,,ACCELERATE
-1,6.521009,6.489761,4.611037,4.588964,15.98897,0.2756992,3.508655,3.240972,,ACCELERATE
-1,6.521012,6.489755,4.611037,4.588964,15.98897,0.2756987,3.548599,3.252248,,ACCELERATE
-1,6.521021,6.489744,4.611037,4.588964,15.98897,0.2756984,3.571921,3.258832,,ACCELERATE
-1,6.521025,6.489743,4.611036,4.588965,15.98898,0.275698,3.600815,3.266498,,ACCELERATE
-1,6.521031,6.489734,4.611035,4.588966,15.98898,0.2756978,3.624947,3.272832,,ACCELERATE
-1,6.521034,6.489732,4.611035,4.588966,15.98898,0.2756974,3.653792,3.280377,,ACCELERATE
-1,6.521042,6.489726,4.611035,4.588966,15.98898,0.2756971,3.690395,3.289356,,ACCELERATE
-1,6.521049,6.489717,4.611034,4.588967,15.98898,0.2756971,3.716609,3.295787,,ACCELERATE
-1,6.521056,6.489709,4.611035,4.588966,15.98898,0.2756971,3.74235,3.301973,,ACCELERATE
-1,6.52106,6.489709,4.611034,4.588967,15.98898,0.2756968,3.771526,3.308693,,ACCELERATE
-1,6.521066,6.489705,4.611033,4.588968,15.98898,0.2756963,3.814975,3.318702,,ACCELERATE
-1,6.521069,6.489695,4.611033,4.588968,15.98898,0.2756964,3.840736,3.324372,,ACCELERATE
-1,6.521077,6.489691,4.611033,4.588968,15.98898,0.2756963,3.874011,3.3316,,ACCELERATE
-1,6.52108,6.489686,4.611033,4.588968,15.98898,0.2756963,3.898933,3.337015,,ACCELERATE
-1,6.521083,6.489681,4.611032,4.588969,15.98898,0.2756965,3.936285,3.344857,,ACCELERATE
-1,6.521092,6.489674,4.611033,4.588968,15.98898,0.2756962,3.979182,3.35368,,ACCELERATE
-1,6.521097,6.489669,4.611032,4.588969,15.98898,0.2756961,4.003134,3.358607,,ACCELERATE
-1,6.5211,6.489664,4.611032,4.588969,15.98898,0.2784875,4.033471,3.364845,,ACCELERATE
-1,6.521125,6.48964,4.611027,4.588974,15.98897,0.2819431,4.062658,3.370846,,ACCELERATE
-1,6.521147,6.48962,4.611018,4.588983,15.98897,0.2870241,4.105573,3.379669,,ACCELERATE
-1,6.52119,6.489577,4.611007,4.588995,15.98897,0.2829459,4.150659,3.388264,,ACCELERATE
-1,6.521202,6.489559,4.611019,4.588982,15.98898,0.2797362,4.183367,3.394481,,ACCELERATE
-1,6.521214,6.489551,4.611032,4.58897,15.98898,0.2770678,4.215049,3.400476,,ACCELERATE
-1,6.521229,6.489537,4.61104,4.588961,15.98897,0.279294,4.247909,3.406385,,ACCELERATE
-1,6.521204,6.489563,4.611033,4.588968,15.98896,0.2820772,4.288991,3.413773,,ACCELERATE
-1,6.521174,6.489589,4.611025,4.588976,15.98896,0.2837755,4.334343,3.421818,,ACCELERATE
-1,6.521155,6.489611,4.611021,4.58898,15.98896,0.2813196,4.375044,3.428722,,ACCELERATE
-1,6.521177,6.489587,4.611036,4.588965,15.98896,0.2789677,4.414021,3.435333,,ACCELERATE
-1,6.521199,6.48957,4.611049,4.588953,15.98895,0.277629,4.448455,3.441196,,ACCELERATE
-1,6.52122,6.489547,4.611057,4.588944,15.98895,0.280187,4.50369,3.45074,,ACCELERATE
-1,6.521305,6.48946,4.611051,4.588951,15.98894,0.2818239,4.539033,3.456847,,ACCELERATE
-1,6.521365,6.489408,4.611048,4.588953,15.98894,0.2821133,4.570679,3.462171,,ACCELERATE
-1,6.521394,6.489373,4.61105,4.588952,15.98894,0.2807108,4.604553,3.467659,,ACCELERATE
-1,6.521403,6.489363,4.61106,4.588941,15.98893,0.2793226,4.638083,3.473092,,ACCELERATE
-1,6.521414,6.489353,4.61107,4.588932,15.98893,0.2776779,4.677805,3.479528,,ACCELERATE
-1,6.521424,6.489344,4.61108,4.588921,15.98893,0.2788545,4.722448,3.486404,,ACCELERATE
-1,6.521399,6.489368,4.611081,4.58892,15.98892,0.2798594,4.754794,3.491368,,ACCELERATE
-1,6.521382,6.489388,4.611078,4.588923,15.98892,0.2807908,4.784767,3.495968,,ACCELERATE
-1,6.521359,6.489408,4.611076,4.588925,15.98891,0.2814319,4.817579,3.500959,,ACCELERATE
-1,6.521349,6.489419,4.611078,4.588923,15.98891,0.2803639,4.857599,3.506825,,ACCELERATE
-1,6.521358,6.489407,4.611086,4.588915,15.98891,0.2791478,4.903172,3.513506,,ACCELERATE
-1,6.521373,6.489397,4.611094,4.588907,15.9889,0.2780647,4.952157,3.520688,,ACCELERATE
-1,6.521389,6.489377,4.611104,4.588897,15.9889,0.2788007,4.987117,3.525823,,ACCELERATE
-1,6.521433,6.489334,4.611105,4.588896,15.9889,0.2795413,5.022287,3.53099,,ACCELERATE
-1,6.521471,6.489295,4.611105,4.588896,15.98889,0.280225,5.054754,3.535759,,ACCELERATE
-1,6.521509,6.489259,4.611105,4.588896,15.98889,0.2807987,5.085439,3.540254,,ACCELERATE
-1,6.521542,6.489224,4.611106,4.588895,15.98888,0.2794442,5.158117,3.550429,,ACCELERATE
-1,6.521554,6.489214,4.61112,4.588881,15.98888,0.2787915,5.193139,3.555331,,ACCELERATE
-1,6.521553,6.48921,4.611126,4.588875,15.98888,0.2781853,5.225668,3.559886,,ACCELERATE
-1,6.521561,6.48921,4.611132,4.58887,15.98887,0.2787902,5.267851,3.565628,,ACCELERATE
-1,6.521557,6.489214,4.611132,4.58887,15.98887,0.2793319,5.304005,3.570547,,ACCELERATE
-1,6.521551,6.489217,4.611134,4.588868,15.98887,0.2798378,5.337779,3.575142,,ACCELERATE
-1,6.52155,6.48922,4.611134,4.588868,15.98886,0.2799784,5.404267,3.584028,,ACCELERATE
-1,6.521546,6.489221,4.611139,4.588862,15.98886,0.2794686,5.444086,3.589239,,ACCELERATE
-1,6.521545,6.489222,4.611144,4.588857,15.98886,0.2790198,5.479136,3.593826,,ACCELERATE
-1,6.521546,6.489225,4.611149,4.588852,15.98885,0.2784989,5.519825,3.599151,,ACCELERATE
-1,6.521548,6.489223,4.611156,4.588846,15.98885,0.2787527,5.558749,3.604179,,ACCELERATE
-1,6.521567,6.489203,4.611156,4.588845,15.98884,0.2792875,5.610287,3.61082,,ACCELERATE
-1,6.521595,6.48917,4.611159,4.588842,15.98884,0.2799083,5.670105,3.618527,,ACCELERATE
-1,6.52163,6.489137,4.611162,4.588839,15.98883,0.2797925,5.707516,3.623231,,ACCELERATE
-1,6.521639,6.48913,4.611165,4.588836,15.98883,0.2794392,5.746704,3.628105,,ACCELERATE
